scenario,controller,planner,predicate_set,perception,seed,cycles,mean_pdr,p05_pdr,violation_rate_phi,hazard_rate,recovery_cycles,fallback_rate,repair_rate,mean_power_dbm,max_pa_temp_c,mean_reward,h_rf,h_pwr,h_relay,h_part,compliant_available_rate,h_starve,h_therm,ceiling_dbm
backhaul,shield_repair,adaptive,phi,radioml,21,300,0.9489325187262443,0.8945798314107112,0.0,0.0,1,0.0,0.0,22.78,35.0,0.9489325187262443,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0
backhaul,shield_repair,adaptive,phi,radioml,22,300,0.9520311009175869,0.8954999563364403,0.0,0.0,2,0.0,0.0,22.75,35.0,0.9520311009175869,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0
backhaul,shield_repair,adaptive,phi,radioml,23,300,0.95143531809494,0.8954558641499125,0.0,0.0,1,0.0,0.0,22.74,35.0,0.95143531809494,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0
backhaul,shield_repair,adaptive,phi,radioml,24,300,0.9540213779281849,0.8958621429407808,0.0,0.0,2,0.0,0.0,22.81,35.0,0.9540213779281849,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0
backhaul,shield_repair,adaptive,phi,radioml,25,300,0.9474863529029458,0.8955063158079867,0.0,0.0,1,0.0,0.0,22.72,35.0,0.9474863529029458,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0
backhaul,shield_repair,adaptive,phi,radioml,26,300,0.9493856706790742,0.8935569675460888,0.0,0.0,1,0.0,0.0,22.74,35.0,0.9493856706790742,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0
backhaul,shield_repair,adaptive,phi,radioml,27,300,0.9533530480454602,0.8957850889658298,0.0,0.0,2,0.0,0.0,22.65,35.0,0.9533530480454602,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0
backhaul,shield_repair,adaptive,phi,radioml,28,300,0.951351392910977,0.8953825421623232,0.0,0.0,3,0.0,0.0,22.67,35.0,0.951351392910977,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0
backhaul,shield_repair,adaptive,phi,radioml,29,300,0.9440277418557502,0.8932578861434674,0.0,0.0,2,0.0,0.0,22.85,35.0,0.9440277418557502,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0
compromised_xapp,shield_repair,adaptive,phi,radioml,0,300,0.9784505360070256,0.9704758484407774,0.0,0.38333333333333336,1,0.0,0.0,22.91,35.0,0.5951172026736923,0.0,0.0,0.38333333333333336,0.0,1.0,0.0,0.0,23.0
compromised_xapp,shield_repair,adaptive,phi,radioml,1,300,0.9805435711462646,0.9712547003574092,0.0,0.4033333333333333,1,0.0,0.0,22.91,35.0,0.5772102378129312,0.0,0.0,0.4033333333333333,0.0,1.0,0.0,0.0,23.0
compromised_xapp,shield_repair,adaptive,phi,radioml,2,300,0.9801427045480701,0.9717269631112454,0.0,0.4,1,0.0,0.0,22.92,35.0,0.5801427045480703,0.0,0.0,0.4,0.0,1.0,0.0,0.0,23.0
compromised_xapp,shield_repair,adaptive,phi,radioml,3,300,0.9818135558856911,0.972178425322949,0.0,0.3933333333333333,1,0.0,0.0,22.94,35.0,0.5884802225523579,0.0,0.0,0.3933333333333333,0.0,1.0,0.0,0.0,23.0
compromised_xapp,shield_repair,adaptive,phi,radioml,4,300,0.9812120943557288,0.9727074790331207,0.0,0.36666666666666664,1,0.0,0.0,22.89,35.0,0.6145454276890622,0.0,0.0,0.36666666666666664,0.0,1.0,0.0,0.0,23.0
compromised_xapp,shield_repair,adaptive,phi,radioml,5,300,0.9764540135219218,0.9721391209466538,0.0,0.38333333333333336,1,0.0,0.0,22.89,35.0,0.5931206801885887,0.0,0.0,0.38333333333333336,0.0,1.0,0.0,0.0,23.0
compromised_xapp,shield_repair,adaptive,phi,radioml,6,300,0.9802580765250096,0.9691014956551522,0.0,0.43,1,0.0,0.0,22.94,35.0,0.5502580765250095,0.0,0.0,0.43,0.0,1.0,0.0,0.0,23.0
compromised_xapp,shield_repair,adaptive,phi,radioml,7,300,0.9812629201767298,0.9729691201826921,0.0,0.36,1,0.0,0.0,22.92,35.0,0.6212629201767296,0.0,0.0,0.36,0.0,1.0,0.0,0.0,23.0
compromised_xapp,shield_repair,adaptive,phi,radioml,8,300,0.978779193131187,0.9717447242459017,0.0,0.37333333333333335,1,0.0,0.0,22.91,35.0,0.6054458597978536,0.0,0.0,0.37333333333333335,0.0,1.0,0.0,0.0,23.0
compromised_xapp,shield_repair,adaptive,phi,radioml,9,300,0.9791275067715692,0.9702415886958558,0.0,0.39666666666666667,1,0.0,0.0,22.93,35.0,0.5824608401049026,0.0,0.0,0.39666666666666667,0.0,1.0,0.0,0.0,23.0
compromised_xapp,shield_repair,adaptive,phi,radioml,10,300,0.9805517637281338,0.9687659220197942,0.0,0.43333333333333335,1,0.0,0.0,22.91,35.0,0.5472184303948004,0.0,0.0,0.43333333333333335,0.0,1.0,0.0,0.0,23.0
compromised_xapp,shield_repair,adaptive,phi,radioml,11,300,0.9822220850458541,0.9735282855220856,0.0,0.38666666666666666,1,0.0,0.0,22.95,35.0,0.5955554183791876,0.0,0.0,0.38666666666666666,0.0,1.0,0.0,0.0,23.0
compromised_xapp,shield_repair,adaptive,phi,radioml,12,300,0.9799289927948649,0.9654701625893524,0.0,0.3566666666666667,1,0.0,0.0,22.93,35.0,0.6232623261281982,0.0,0.0,0.3566666666666667,0.0,1.0,0.0,0.0,23.0
compromised_xapp,shield_repair,adaptive,phi,radioml,13,300,0.97921530603538,0.9733807502649207,0.0,0.3933333333333333,1,0.0,0.0,22.9,35.0,0.5858819727020466,0.0,0.0,0.3933333333333333,0.0,1.0,0.0,0.0,23.0
compromised_xapp,shield_repair,adaptive,phi,radioml,14,300,0.9801514942165048,0.9669105512608033,0.0,0.3433333333333333,1,0.0,0.0,22.92,35.0,0.6368181608831716,0.0,0.0,0.3433333333333333,0.0,1.0,0.0,0.0,23.0
compromised_xapp,shield_repair,adaptive,phi,radioml,15,300,0.9821768225377199,0.9710289399044356,0.0,0.3333333333333333,1,0.0,0.0,22.91,35.0,0.6488434892043866,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,23.0
compromised_xapp,shield_repair,adaptive,phi,radioml,16,300,0.9811621636804824,0.9731883565181638,0.0,0.4166666666666667,1,0.0,0.0,22.92,35.0,0.5644954970138156,0.0,0.0,0.4166666666666667,0.0,1.0,0.0,0.0,23.0
compromised_xapp,shield_repair,adaptive,phi,radioml,17,300,0.9809201302614935,0.9712557605033106,0.0,0.37666666666666665,1,0.0,0.0,22.93,35.0,0.6042534635948268,0.0,0.0,0.37666666666666665,0.0,1.0,0.0,0.0,23.0
compromised_xapp,shield_repair,adaptive,phi,radioml,18,300,0.981347906149575,0.972352582128092,0.0,0.4033333333333333,1,0.0,0.0,22.96,35.0,0.5780145728162418,0.0,0.0,0.4033333333333333,0.0,1.0,0.0,0.0,23.0
compromised_xapp,shield_repair,adaptive,phi,radioml,19,300,0.9811887019749965,0.9729132207110655,0.0,0.32666666666666666,1,0.0,0.0,22.89,35.0,0.6545220353083299,0.0,0.0,0.32666666666666666,0.0,1.0,0.0,0.0,23.0
compromised_xapp,shield_repair,adaptive,phi,radioml,20,300,0.9817428809034038,0.9708454917798832,0.0,0.3466666666666667,1,0.0,0.0,22.9,35.0,0.6350762142367372,0.0,0.0,0.3466666666666667,0.0,1.0,0.0,0.0,23.0
compromised_xapp,shield_repair,adaptive,phi,radioml,21,300,0.979452120228444,0.9732306304275286,0.0,0.37,1,0.0,0.0,22.92,35.0,0.6094521202284437,0.0,0.0,0.37,0.0,1.0,0.0,0.0,23.0
compromised_xapp,shield_repair,adaptive,phi,radioml,22,300,0.981028530997196,0.9732239736847734,0.0,0.3466666666666667,1,0.0,0.0,22.93,35.0,0.6343618643305293,0.0,0.0,0.3466666666666667,0.0,1.0,0.0,0.0,23.0
compromised_xapp,shield_repair,adaptive,phi,radioml,23,300,0.9814244284246976,0.9724471520638492,0.0,0.38,1,0.0,0.0,22.97,35.0,0.6014244284246975,0.0,0.0,0.38,0.0,1.0,0.0,0.0,23.0
compromised_xapp,shield_repair,adaptive,phi,radioml,24,300,0.9799533246142577,0.9713901583617105,0.0,0.36,1,0.0,0.0,22.86,35.0,0.6199533246142579,0.0,0.0,0.36,0.0,1.0,0.0,0.0,23.0
compromised_xapp,shield_repair,adaptive,phi,radioml,25,300,0.9810737756783897,0.9722915720134744,0.0,0.37333333333333335,1,0.0,0.0,22.95,35.0,0.6077404423450565,0.0,0.0,0.37333333333333335,0.0,1.0,0.0,0.0,23.0
compromised_xapp,shield_repair,adaptive,phi,radioml,26,300,0.9793676106503424,0.9715621848065714,0.0,0.4266666666666667,1,0.0,0.0,22.93,35.0,0.5527009439836756,0.0,0.0,0.4266666666666667,0.0,1.0,0.0,0.0,23.0
compromised_xapp,shield_repair,adaptive,phi,radioml,27,300,0.9810204299737063,0.9716767427258217,0.0,0.36,1,0.0,0.0,22.89,35.0,0.6210204299737063,0.0,0.0,0.36,0.0,1.0,0.0,0.0,23.0
compromised_xapp,shield_repair,adaptive,phi,radioml,28,300,0.9807221148686265,0.9682819585005151,0.0,0.36333333333333334,1,0.0,0.0,22.9,35.0,0.6173887815352933,0.0,0.0,0.36333333333333334,0.0,1.0,0.0,0.0,23.0
compromised_xapp,shield_repair,adaptive,phi,radioml,29,300,0.9790493427371882,0.9692182301309556,0.0,0.39666666666666667,1,0.0,0.0,22.91,35.0,0.5823826760705215,0.0,0.0,0.39666666666666667,0.0,1.0,0.0,0.0,23.0
compound,shield_repair,adaptive,phi,radioml,0,300,0.748453269185358,0.08797802885052897,0.0,0.4766666666666667,27,0.0,0.0,22.89,35.0,0.27178660251869136,0.0,0.0,0.4533333333333333,0.0,1.0,0.02666666666666667,0.0,23.0
compound,shield_repair,adaptive,phi,radioml,1,300,0.7629517318054643,0.08342312912981045,0.0,0.45666666666666667,8,0.0,0.0,22.87,35.0,0.30628506513879755,0.0,0.0,0.44666666666666666,0.0,1.0,0.013333333333333334,0.0,23.0
compound,shield_repair,adaptive,phi,radioml,2,300,0.7412918866430593,0.019240614863655244,0.0,0.47,19,0.0,0.0,22.9,35.0,0.27129188664305937,0.0,0.0,0.44,0.0,1.0,0.03,0.0,23.0
compound,shield_repair,adaptive,phi,radioml,3,300,0.7603791660509901,0.15505552360874694,0.0,0.46,2,0.0,0.0,22.87,35.0,0.30037916605099013,0.0,0.0,0.45666666666666667,0.0,1.0,0.013333333333333334,0.0,23.0
compound,shield_repair,adaptive,phi,radioml,4,300,0.7752935500931043,0.18081769105941328,0.0,0.49333333333333335,9,0.0,0.0,22.9,35.0,0.28196021675977095,0.0,0.0,0.49333333333333335,0.0,1.0,0.0,0.0,23.0
compound,shield_repair,adaptive,phi,radioml,5,300,0.7530214404795739,0.01304936832435804,0.0,0.5,16,0.0,0.0,22.89,35.0,0.2530214404795739,0.0,0.0,0.49333333333333335,0.0,1.0,0.013333333333333334,0.0,23.0
compound,shield_repair,adaptive,phi,radioml,6,300,0.7666900486357096,0.10210559942355052,0.0,0.48333333333333334,3,0.0,0.0,22.89,35.0,0.28335671530237616,0.0,0.0,0.48333333333333334,0.0,1.0,0.0033333333333333335,0.0,23.0
compound,shield_repair,adaptive,phi,radioml,7,300,0.7704345723932439,0.2445327767670128,0.0,0.49333333333333335,3,0.0,0.0,22.9,35.0,0.2771012390599105,0.0,0.0,0.4866666666666667,0.0,1.0,0.016666666666666666,0.0,23.0
compound,shield_repair,adaptive,phi,radioml,8,300,0.7664389129919702,0.13771429607065794,0.0,0.46,2,0.0,0.0,22.86,35.0,0.30643891299197024,0.0,0.0,0.45666666666666667,0.0,1.0,0.0033333333333333335,0.0,23.0
compound,shield_repair,adaptive,phi,radioml,9,300,0.7663106675562911,0.2794677687510656,0.0,0.5233333333333333,7,0.0,0.0,22.93,35.0,0.24297733422295778,0.0,0.0,0.52,0.0,1.0,0.006666666666666667,0.0,23.0
compound,shield_repair,adaptive,phi,radioml,10,300,0.7794397257738879,0.16413114413873542,0.0,0.43,21,0.0,0.0,22.86,35.0,0.3494397257738879,0.0,0.0,0.43,0.0,1.0,0.0,0.0,23.0
compound,shield_repair,adaptive,phi,radioml,11,300,0.7692191551294805,0.2504191211454523,0.0,0.4633333333333333,2,0.0,0.0,22.93,35.0,0.3058858217961472,0.0,0.0,0.46,0.0,1.0,0.01,0.0,23.0
compound,shield_repair,adaptive,phi,radioml,12,300,0.759451356408247,0.03881370543220749,0.0,0.47,1,0.0,0.0,22.9,35.0,0.2894513564082471,0.0,0.0,0.46,0.0,1.0,0.013333333333333334,0.0,23.0
compound,shield_repair,adaptive,phi,radioml,13,300,0.7548680350450864,0.14493230207253036,0.0,0.44666666666666666,11,0.0,0.0,22.93,35.0,0.3082013683784197,0.0,0.0,0.44666666666666666,0.0,1.0,0.006666666666666667,0.0,23.0
compound,shield_repair,adaptive,phi,radioml,14,300,0.7677111497001723,0.2409164240436578,0.0,0.47333333333333333,36,0.0,0.0,22.92,35.0,0.29437781636683896,0.0,0.0,0.47333333333333333,0.0,1.0,0.013333333333333334,0.0,23.0
compound,shield_repair,adaptive,phi,radioml,15,300,0.7750513648463827,0.10789478786659075,0.0,0.5166666666666667,5,0.0,0.0,22.94,35.0,0.2583846981797161,0.0,0.0,0.5133333333333333,0.0,1.0,0.01,0.0,23.0
compound,shield_repair,adaptive,phi,radioml,16,300,0.7389365544962198,0.055928002150350105,0.0,0.46,12,0.0,0.0,22.89,35.0,0.2789365544962197,0.0,0.0,0.45,0.0,1.0,0.02666666666666667,0.0,23.0
compound,shield_repair,adaptive,phi,radioml,17,300,0.7824854796157034,0.2720836444549217,0.0,0.46,3,0.0,0.0,22.95,35.0,0.32248547961570345,0.0,0.0,0.46,0.0,1.0,0.0,0.0,23.0
compound,shield_repair,adaptive,phi,radioml,18,300,0.7360119733698919,0.006223558535809896,0.0,0.51,6,0.0,0.0,22.92,35.0,0.2260119733698918,0.0,0.0,0.49666666666666665,0.0,1.0,0.02666666666666667,0.0,23.0
compound,shield_repair,adaptive,phi,radioml,19,300,0.7543868417052058,0.04780520618906142,0.0,0.5033333333333333,12,0.0,0.0,22.89,35.0,0.25105350837187246,0.0,0.0,0.5,0.0,1.0,0.02666666666666667,0.0,23.0
compound,shield_repair,adaptive,phi,radioml,20,300,0.7706580114648305,0.2467834298047797,0.0,0.5033333333333333,11,0.0,0.0,22.92,35.0,0.2673246781314972,0.0,0.0,0.5033333333333333,0.0,1.0,0.0,0.0,23.0
compound,shield_repair,adaptive,phi,radioml,21,300,0.7457468714905958,0.010536492732601033,0.0,0.5,12,0.0,0.0,22.91,35.0,0.2457468714905958,0.0,0.0,0.48,0.0,1.0,0.023333333333333334,0.0,23.0
compound,shield_repair,adaptive,phi,radioml,22,300,0.7527208568577988,0.025174719628477327,0.0,0.46,4,0.0,0.0,22.92,35.0,0.29272085685779875,0.0,0.0,0.45666666666666667,0.0,1.0,0.02666666666666667,0.0,23.0
compound,shield_repair,adaptive,phi,radioml,23,300,0.7680764926139395,0.22567174909300702,0.0,0.49666666666666665,9,0.0,0.0,22.91,35.0,0.27140982594727275,0.0,0.0,0.49666666666666665,0.0,1.0,0.0,0.0,23.0
compound,shield_repair,adaptive,phi,radioml,24,300,0.772135212445439,0.23849883035406824,0.0,0.48333333333333334,4,0.0,0.0,22.87,35.0,0.2888018791121057,0.0,0.0,0.48333333333333334,0.0,1.0,0.0,0.0,23.0
compound,shield_repair,adaptive,phi,radioml,25,300,0.7488767523548723,0.1772880235439511,0.0,0.5066666666666667,22,0.0,0.0,22.91,35.0,0.2422100856882057,0.0,0.0,0.49333333333333335,0.0,1.0,0.023333333333333334,0.0,23.0
compound,shield_repair,adaptive,phi,radioml,26,300,0.7573743924399255,0.214440193168359,0.0,0.49666666666666665,1,0.0,0.0,22.87,35.0,0.2607077257732589,0.0,0.0,0.49,0.0,1.0,0.023333333333333334,0.0,23.0
compound,shield_repair,adaptive,phi,radioml,27,300,0.7669023197632521,0.21950650889345755,0.0,0.49333333333333335,29,0.0,0.0,22.87,35.0,0.2735689864299187,0.0,0.0,0.49333333333333335,0.0,1.0,0.0,0.0,23.0
compound,shield_repair,adaptive,phi,radioml,28,300,0.7519210347499801,0.013852082522281062,0.0,0.4666666666666667,21,0.0,0.0,22.86,35.0,0.28525436808331345,0.0,0.0,0.45666666666666667,0.0,1.0,0.01,0.0,23.0
compound,shield_repair,adaptive,phi,radioml,29,300,0.7425030581320838,0.1154753671499789,0.0,0.49333333333333335,12,0.0,0.0,22.92,35.0,0.24916972479875046,0.0,0.0,0.4866666666666667,0.0,1.0,0.03333333333333333,0.0,23.0
narrowband,structured,naive,phi,radioml,0,300,0.9721419090490963,0.924076169339363,0.0,0.0,1,0.0,0.0,23.0,35.0,0.9721419090490963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
narrowband,structured,naive,phi,radioml,1,300,0.9749555852514518,0.9362785072796739,0.0,0.0,1,0.0,0.0,23.0,35.0,0.9749555852514518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
narrowband,structured,naive,phi,radioml,2,300,0.971108763678885,0.9322673969148765,0.0,0.0,1,0.0,0.0,23.0,35.0,0.971108763678885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
narrowband,structured,naive,phi,radioml,3,300,0.9755205150838494,0.9349202739826183,0.0,0.0,1,0.0,0.0,23.0,35.0,0.9755205150838494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
narrowband,structured,naive,phi,radioml,4,300,0.9699748353384088,0.9228134274299157,0.0,0.0,1,0.0,0.0,23.0,35.0,0.9699748353384088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
narrowband,structured,naive,phi,radioml,5,300,0.9712505435741684,0.931864807818652,0.0,0.0,1,0.0,0.0,23.0,35.0,0.9712505435741684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
narrowband,structured,naive,phi,radioml,6,300,0.9698151757442379,0.9252783201082844,0.0,0.0,1,0.0,0.0,23.0,35.0,0.9698151757442379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
narrowband,structured,naive,phi,radioml,7,300,0.973405750862464,0.9243269136691239,0.0,0.0,1,0.0,0.0,23.0,35.0,0.973405750862464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
narrowband,structured,naive,phi,radioml,8,300,0.9691110866378225,0.9312453326015073,0.0,0.0,1,0.0,0.0,23.0,35.0,0.9691110866378225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
narrowband,structured,naive,phi,radioml,9,300,0.9742088170407017,0.9266795361720753,0.0,0.0,1,0.0,0.0,23.0,35.0,0.9742088170407017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
narrowband,structured,naive,phi,radioml,10,300,0.9792046738422967,0.9357888344284253,0.0,0.0,1,0.0,0.0,23.0,35.0,0.9792046738422967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
narrowband,structured,naive,phi,radioml,11,300,0.9723571832575942,0.927395941753323,0.0,0.0,1,0.0,0.0,23.0,35.0,0.9723571832575942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
narrowband,structured,naive,phi,radioml,12,300,0.970443967301866,0.9259342453793672,0.0,0.0,1,0.0,0.0,23.0,35.0,0.970443967301866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
narrowband,structured,naive,phi,radioml,13,300,0.9758271697429781,0.934310995984263,0.0,0.0,1,0.0,0.0,23.0,35.0,0.9758271697429781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
narrowband,structured,naive,phi,radioml,14,300,0.9748807429399244,0.9243521886072966,0.0,0.0,1,0.0,0.0,23.0,35.0,0.9748807429399244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
narrowband,structured,naive,phi,radioml,15,300,0.9687081295553238,0.9184345540840215,0.0,0.0,1,0.0,0.0,23.0,35.0,0.9687081295553238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
narrowband,structured,naive,phi,radioml,16,300,0.9699296276675682,0.9125854923979005,0.0,0.0,1,0.0,0.0,23.0,35.0,0.9699296276675682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
narrowband,structured,naive,phi,radioml,17,300,0.9711492992994427,0.9263513293069763,0.0,0.0,2,0.0,0.0,23.0,35.0,0.9711492992994427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
narrowband,structured,naive,phi,radioml,18,300,0.9735384409598252,0.9241961932080321,0.0,0.0,1,0.0,0.0,23.0,35.0,0.9735384409598252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
narrowband,structured,naive,phi,radioml,19,300,0.975079655949541,0.9259484848220944,0.0,0.0,1,0.0,0.0,23.0,35.0,0.975079655949541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
narrowband,structured,naive,phi,radioml,20,300,0.9682154028755678,0.92198687134252,0.0,0.0,1,0.0,0.0,23.0,35.0,0.9682154028755678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
narrowband,structured,naive,phi,radioml,21,300,0.9710609343219277,0.9211700019263798,0.0,0.0,1,0.0,0.0,23.0,35.0,0.9710609343219277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
narrowband,structured,naive,phi,radioml,22,300,0.9740781283514066,0.9440443633699297,0.0,0.0,1,0.0,0.0,23.0,35.0,0.9740781283514066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
narrowband,structured,naive,phi,radioml,23,300,0.9718421778194725,0.9327820933290248,0.0,0.0,1,0.0,0.0,23.0,35.0,0.9718421778194725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
narrowband,structured,naive,phi,radioml,24,300,0.9733551806200619,0.9248061523361454,0.0,0.0,1,0.0,0.0,23.0,35.0,0.9733551806200619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
narrowband,structured,naive,phi,radioml,25,300,0.9799507165582221,0.9397176355690953,0.0,0.0,1,0.0,0.0,23.0,35.0,0.9799507165582221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
narrowband,structured,naive,phi,radioml,26,300,0.9737132907216399,0.9276970515482464,0.0,0.0,1,0.0,0.0,23.0,35.0,0.9737132907216399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
narrowband,structured,naive,phi,radioml,27,300,0.9758927539658612,0.9291956899975614,0.0,0.0,1,0.0,0.0,23.0,35.0,0.9758927539658612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
narrowband,structured,naive,phi,radioml,28,300,0.9717583651372731,0.923962937793936,0.0,0.0,1,0.0,0.0,23.0,35.0,0.9717583651372731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
narrowband,structured,naive,phi,radioml,29,300,0.9695846296720239,0.9257754518722545,0.0,0.0,1,0.0,0.0,23.0,35.0,0.9695846296720239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
wideband,structured,naive,phi,radioml,0,300,0.5789833362387736,0.015404997984840746,0.0,0.0,221,0.0,0.0,22.99,35.0,0.5789833362387736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
wideband,structured,naive,phi,radioml,1,300,0.5919589418029452,0.004023349093623047,0.0,0.0,221,0.0,0.0,23.0,35.0,0.5919589418029452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
wideband,structured,naive,phi,radioml,2,300,0.573576289527451,0.0053791342978919635,0.0,0.0,6,0.0,0.0,23.0,35.0,0.573576289527451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
wideband,structured,naive,phi,radioml,3,300,0.5867583490684285,0.008486987525493081,0.0,0.0,135,0.0,0.0,23.0,35.0,0.5867583490684285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
wideband,structured,naive,phi,radioml,4,300,0.592792542921415,0.02499110216911094,0.0,0.0,67,0.0,0.0,23.0,35.0,0.592792542921415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
wideband,structured,naive,phi,radioml,5,300,0.5840593321423652,0.0033056158127797363,0.0,0.0,221,0.0,0.0,23.0,35.0,0.5840593321423652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
wideband,structured,naive,phi,radioml,6,300,0.5980350527624946,0.09897438055240138,0.0,0.0,221,0.0,0.0,23.0,35.0,0.5980350527624946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
wideband,structured,naive,phi,radioml,7,300,0.5849200827402349,0.0038748265771727324,0.0,0.0,221,0.0,0.0,23.0,35.0,0.5849200827402349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
wideband,structured,naive,phi,radioml,8,300,0.5877142963075882,0.009545671800385744,0.0,0.0,221,0.0,0.0,23.0,35.0,0.5877142963075882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
wideband,structured,naive,phi,radioml,9,300,0.5657013000780038,0.004645567182173764,0.0,0.0,221,0.0,0.0,23.0,35.0,0.5657013000780038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
wideband,structured,naive,phi,radioml,10,300,0.5938499873695097,0.08313145209267576,0.0,0.0,221,0.0,0.0,23.0,35.0,0.5938499873695097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
wideband,structured,naive,phi,radioml,11,300,0.6200240302039972,0.11675863778544016,0.0,0.0,61,0.0,0.0,22.99,35.0,0.6200240302039972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
wideband,structured,naive,phi,radioml,12,300,0.5969062667817099,0.02174640546566257,0.0,0.0,221,0.0,0.0,23.0,35.0,0.5969062667817099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
wideband,structured,naive,phi,radioml,13,300,0.5773915356980367,0.0029283250968442543,0.0,0.0,18,0.0,0.0,23.0,35.0,0.5773915356980367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
wideband,structured,naive,phi,radioml,14,300,0.5901560476144099,0.16191985310016163,0.0,0.0,91,0.0,0.0,23.0,35.0,0.5901560476144099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
wideband,structured,naive,phi,radioml,15,300,0.5921647890984862,0.06249875179950779,0.0,0.0,213,0.0,0.0,23.0,35.0,0.5921647890984862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
wideband,structured,naive,phi,radioml,16,300,0.5661110050858101,0.0047608947067062,0.0,0.0,221,0.0,0.0,23.0,35.0,0.5661110050858101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
wideband,structured,naive,phi,radioml,17,300,0.5713939626665585,0.005473482341464181,0.0,0.0,119,0.0,0.0,22.99,35.0,0.5713939626665585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
wideband,structured,naive,phi,radioml,18,300,0.590155387067555,0.004737689362103579,0.0,0.0,3,0.0,0.0,23.0,35.0,0.590155387067555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
wideband,structured,naive,phi,radioml,19,300,0.5877977232827395,0.009298766505490785,0.0,0.0,221,0.0,0.0,22.99,35.0,0.5877977232827395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
wideband,structured,naive,phi,radioml,20,300,0.5752864999314631,0.003768160378300106,0.0,0.0,221,0.0,0.0,22.99,35.0,0.5752864999314631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
wideband,structured,naive,phi,radioml,21,300,0.5681381369168556,0.0036336480374755584,0.0,0.0,33,0.0,0.0,23.0,35.0,0.5681381369168556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
