scenario,controller,planner,predicate_set,perception,seed,cycles,mean_pdr,p05_pdr,violation_rate_phi,hazard_rate,recovery_cycles,fallback_rate,repair_rate,mean_power_dbm,max_pa_temp_c,mean_reward,h_rf,h_pwr,h_relay,h_part,h_starve,h_therm,twin
narrowband,greedy_twin,naive,phi,radioml,11,300,0.9905017706208453,0.9799065911589517,0.19666666666666666,0.25,1,0.0,0.0,26.86,41.709814403937614,0.7405017706208452,0.07666666666666666,0.14,0.04666666666666667,0.0,0.0,0.006666666666666667,perception_aware
narrowband,greedy_twin,naive,phi,radioml,12,300,0.9917213872228827,0.9739999918558663,0.23333333333333334,0.3433333333333333,1,0.0,0.0,27.60333333333333,48.79702042072904,0.6483880538895493,0.1,0.21666666666666667,0.05333333333333334,0.0,0.0,0.09333333333333334,perception_aware
narrowband,greedy_twin,naive,phi,radioml,13,300,0.9920653018256651,0.9856355973543316,0.20333333333333334,0.26666666666666666,1,0.0,0.0,26.906666666666666,46.81722522925338,0.7253986351589986,0.07666666666666666,0.14333333333333334,0.06666666666666667,0.0,0.0,0.02666666666666667,perception_aware
narrowband,greedy_twin,naive,phi,radioml,14,300,0.9916983560887581,0.9815207654247952,0.18666666666666668,0.22,1,0.0,0.0,26.89666666666667,43.66957069880611,0.7716983560887583,0.056666666666666664,0.11,0.08,0.0,0.0,0.016666666666666666,perception_aware
narrowband,greedy_twin,naive,phi,radioml,15,300,0.9914045875163132,0.9739990496772845,0.21333333333333335,0.25666666666666665,1,0.0,0.0,27.05,42.91684676415743,0.7347379208496466,0.07,0.12333333333333334,0.07333333333333333,0.0,0.0,0.06666666666666667,perception_aware
narrowband,greedy_twin,naive,phi,radioml,16,300,0.9910901813724873,0.9840539181962237,0.19666666666666666,0.21333333333333335,1,0.0,0.0,26.716666666666665,41.06203457349863,0.7777568480391541,0.07,0.09666666666666666,0.08,0.0,0.0,0.006666666666666667,perception_aware
narrowband,greedy_twin,naive,phi,radioml,17,300,0.989798391301621,0.9834311123685981,0.18666666666666668,0.23,1,0.0,0.0,26.963333333333335,42.936275015075665,0.759798391301621,0.06333333333333334,0.11333333333333333,0.04666666666666667,0.0,0.0,0.03333333333333333,perception_aware
narrowband,greedy_twin,naive,phi,radioml,18,300,0.9882835214121042,0.9739999826508637,0.22666666666666666,0.27,2,0.0,0.0,27.10333333333333,40.36786662750112,0.7182835214121043,0.07333333333333333,0.13666666666666666,0.09666666666666666,0.0,0.0,0.023333333333333334,perception_aware
narrowband,greedy_twin,naive,phi,radioml,19,300,0.9912761746206251,0.9811756835254415,0.20666666666666667,0.25666666666666665,1,0.0,0.0,27.063333333333333,48.314573200389844,0.7346095079539583,0.06333333333333334,0.13,0.06666666666666667,0.0,0.0,0.06,perception_aware
narrowband,greedy_twin,naive,phi,radioml,20,300,0.9913839035974022,0.9739999995565126,0.22,0.26,1,0.0,0.0,26.83,47.32565059847712,0.7313839035974025,0.06333333333333334,0.13,0.08,0.0,0.0,0.02,perception_aware
narrowband,greedy_twin,naive,phi,radioml,21,300,0.9915098783378098,0.9774389789913801,0.22666666666666666,0.29,1,0.0,0.0,27.01,45.85140024009205,0.7015098783378096,0.08333333333333333,0.14,0.07333333333333333,0.0,0.0,0.06666666666666667,perception_aware
narrowband,greedy_twin,naive,phi,radioml,22,300,0.99218089969401,0.9857342950704756,0.25,0.31,1,0.0,0.0,26.96,42.70657667251386,0.68218089969401,0.09666666666666666,0.14666666666666667,0.08333333333333333,0.0,0.0,0.06,perception_aware
narrowband,greedy_twin,naive,phi,radioml,23,300,0.991890217789356,0.9827422394869113,0.19333333333333333,0.22666666666666666,1,0.0,0.0,26.89666666666667,45.02695568984754,0.7652235511226894,0.06333333333333334,0.11333333333333333,0.06666666666666667,0.0,0.0,0.02666666666666667,perception_aware
narrowband,greedy_twin,naive,phi,radioml,24,300,0.9912005851556022,0.9739999866063268,0.21666666666666667,0.3,1,0.0,0.0,26.85,41.64619568372889,0.6912005851556021,0.08666666666666667,0.15666666666666668,0.09,0.0,0.0,0.016666666666666666,perception_aware
narrowband,greedy_twin,naive,phi,radioml,25,300,0.9916473282252635,0.9833743077574036,0.24333333333333335,0.2866666666666667,1,0.0,0.0,27.203333333333333,43.241051322808254,0.7049806615585968,0.1,0.14,0.056666666666666664,0.0,0.0,0.056666666666666664,perception_aware
narrowband,greedy_twin,naive,phi,radioml,26,300,0.9909284673800368,0.9739999687974823,0.20333333333333334,0.25666666666666665,1,0.0,0.0,27.143333333333334,50.067588633963986,0.7342618007133701,0.05333333333333334,0.15666666666666668,0.07,0.0,0.0,0.04,perception_aware
narrowband,greedy_twin,naive,phi,radioml,27,300,0.9885035349766008,0.9795488649985639,0.21333333333333335,0.24333333333333335,1,0.0,0.0,26.923333333333332,38.45533582194879,0.7451702016432674,0.10333333333333333,0.09666666666666666,0.05333333333333334,0.0,0.0,0.02,perception_aware
narrowband,greedy_twin,naive,phi,radioml,28,300,0.9912931988366896,0.9746618276754239,0.23666666666666666,0.2866666666666667,1,0.0,0.0,26.923333333333332,44.596385470438,0.704626532170023,0.1,0.14,0.08,0.0,0.0,0.03666666666666667,perception_aware
narrowband,greedy_twin,naive,phi,radioml,29,300,0.9885535871259363,0.9808235674787033,0.25,0.36,1,0.0,0.0,27.423333333333332,41.496279161483606,0.6285535871259362,0.06,0.20333333333333334,0.09,0.0,0.0,0.1,perception_aware
narrowband,shield_filter,naive,phi,radioml,0,300,0.9838076034836221,0.9835662180172019,0.0,0.07333333333333333,1,0.0033333333333333335,0.0,26.093333333333334,38.778857216610845,0.9104742701502888,0.0,0.07333333333333333,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_filter,naive,phi,radioml,1,300,0.9887196092968331,0.985901943836891,0.0,0.08,1,0.0,0.0,26.166666666666668,38.38993011496725,0.908719609296833,0.0,0.08,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_filter,naive,phi,radioml,2,300,0.9881348224870965,0.9867999948895287,0.0,0.07666666666666666,1,0.0,0.0,26.223333333333333,40.3690736843426,0.9114681558204298,0.0,0.07666666666666666,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_filter,naive,phi,radioml,3,300,0.9871666311856709,0.977428812384566,0.0,0.06666666666666667,1,0.0,0.0,26.02,38.594410297620406,0.9204999645190043,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_filter,naive,phi,radioml,4,300,0.9876477836384288,0.9850231343973375,0.0,0.043333333333333335,1,0.0033333333333333335,0.0,26.28,45.45146378064814,0.9443144503050954,0.0,0.043333333333333335,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_filter,naive,phi,radioml,5,300,0.9880705784995325,0.9739601566079967,0.0,0.056666666666666664,1,0.0,0.0,26.22,38.65925120780146,0.9314039118328659,0.0,0.056666666666666664,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_filter,naive,phi,radioml,6,300,0.9870291370569145,0.9820678254598714,0.0,0.043333333333333335,1,0.0,0.0,26.2,38.10859523043092,0.9436958037235812,0.0,0.043333333333333335,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_filter,naive,phi,radioml,7,300,0.9884793787035331,0.9864399823042866,0.0,0.08333333333333333,1,0.0033333333333333335,0.0,26.406666666666666,41.89224132597778,0.9051460453701998,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_filter,naive,phi,radioml,8,300,0.9864869069043948,0.9739999440150681,0.0,0.07,1,0.0,0.0,26.233333333333334,41.23033591414395,0.9164869069043948,0.0,0.07,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_filter,naive,phi,radioml,9,300,0.9875714150941682,0.9851581307808156,0.0,0.04,1,0.0,0.0,26.246666666666666,46.194894816558275,0.9475714150941682,0.0,0.04,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_filter,naive,phi,radioml,10,300,0.9880143073892742,0.9746281463585066,0.0,0.056666666666666664,1,0.0,0.0,26.263333333333332,42.49609256290931,0.9313476407226076,0.0,0.056666666666666664,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_filter,naive,phi,radioml,11,300,0.9843432585927339,0.9816269021906874,0.0,0.08666666666666667,1,0.0,0.0,26.166666666666668,42.37941401836771,0.8976765919260672,0.0,0.08666666666666667,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_filter,naive,phi,radioml,12,300,0.9917998701787096,0.9888512373764462,0.0,0.08333333333333333,1,0.0,0.0,26.403333333333332,39.09153107146052,0.9084665368453761,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_filter,naive,phi,radioml,13,300,0.981874340772809,0.9871054470858864,0.0,0.05333333333333334,1,0.0033333333333333335,0.0,26.07,40.05922988806013,0.9285410074394757,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_filter,naive,phi,radioml,14,300,0.9842952935999248,0.9837302287833491,0.0,0.03666666666666667,1,0.0,0.0,26.166666666666668,41.5001603221944,0.9476286269332581,0.0,0.03666666666666667,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_filter,naive,phi,radioml,15,300,0.9907936329103417,0.9817746435585001,0.0,0.02666666666666667,1,0.0,0.0,26.153333333333332,38.85018939833208,0.9641269662436751,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_filter,naive,phi,radioml,16,300,0.9905246870457673,0.9841693325589622,0.0,0.016666666666666666,1,0.0,0.0,26.016666666666666,40.152025890880296,0.9738580203791006,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_filter,naive,phi,radioml,17,300,0.9862268114462229,0.9852096805408928,0.0,0.043333333333333335,1,0.0033333333333333335,0.0,26.263333333333332,40.63522017987933,0.9428934781128896,0.0,0.043333333333333335,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_filter,naive,phi,radioml,18,300,0.9847122990897396,0.984399388477076,0.0,0.04666666666666667,2,0.0033333333333333335,0.0,26.086666666666666,38.115349127805636,0.9380456324230728,0.0,0.04666666666666667,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_filter,naive,phi,radioml,19,300,0.9880798701480887,0.9735387764869975,0.0,0.05,1,0.0033333333333333335,0.0,26.206666666666667,40.90177524663083,0.9380798701480887,0.0,0.05,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_filter,naive,phi,radioml,20,300,0.9884941963881559,0.9835645376539555,0.0,0.05,1,0.0,0.0,26.086666666666666,40.85735745010819,0.938494196388156,0.0,0.05,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_filter,naive,phi,radioml,21,300,0.9906593981510707,0.9841940530732113,0.0,0.04666666666666667,1,0.0,0.0,26.2,39.81853642980289,0.9439927314844041,0.0,0.04666666666666667,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_filter,naive,phi,radioml,22,300,0.984677745136456,0.9866819974092812,0.0,0.06333333333333334,1,0.006666666666666667,0.0,26.14,40.57551137273765,0.9213444118031229,0.0,0.06333333333333334,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_filter,naive,phi,radioml,23,300,0.9877647051353853,0.9853471611086696,0.0,0.03333333333333333,1,0.0,0.0,26.2,43.33832689739709,0.954431371802052,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_filter,naive,phi,radioml,24,300,0.9779967162229511,0.9798228536787619,0.0,0.10333333333333333,1,0.006666666666666667,0.0,26.173333333333332,39.711776492987376,0.8746633828896179,0.0,0.10333333333333333,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_filter,naive,phi,radioml,25,300,0.9908916695423556,0.9866689123313784,0.0,0.03666666666666667,1,0.0033333333333333335,0.0,26.186666666666667,41.1256208354497,0.9542250028756892,0.0,0.03666666666666667,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_filter,naive,phi,radioml,26,300,0.9867345573100054,0.9826279954685583,0.0,0.05,1,0.0,0.0,26.10333333333333,39.380644412936036,0.9367345573100052,0.0,0.05,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_filter,naive,phi,radioml,27,300,0.9856188546481955,0.9870007225418759,0.0,0.02666666666666667,1,0.0,0.0,26.176666666666666,39.54981056229238,0.9589521879815288,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_filter,naive,phi,radioml,28,300,0.9879754694456634,0.9827264030953821,0.0,0.056666666666666664,1,0.0,0.0,26.173333333333332,39.29078605672162,0.9313088027789967,0.0,0.056666666666666664,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_filter,naive,phi,radioml,29,300,0.9863822877695084,0.9818047030464276,0.0,0.11,1,0.0,0.0,26.393333333333334,36.847649449929584,0.8763822877695084,0.0,0.11,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_repair,naive,phi,radioml,0,300,0.9880242168209619,0.978923189052068,0.0,0.09,1,0.0,0.3393333333333333,26.373333333333335,39.38416139973205,0.8980242168209619,0.0,0.09,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_repair,naive,phi,radioml,1,300,0.9919748535714139,0.9862040077432356,0.0,0.07,1,0.0,0.3526666666666667,26.116666666666667,37.047020273997454,0.921974853571414,0.0,0.07,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_repair,naive,phi,radioml,2,300,0.9917386442042933,0.986216833923414,0.0,0.08666666666666667,1,0.0,0.3433333333333333,26.516666666666666,43.477845856006226,0.9050719775376266,0.0,0.08666666666666667,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_repair,naive,phi,radioml,3,300,0.9913094631734024,0.9740378726870449,0.0,0.08,1,0.0,0.34933333333333333,26.293333333333333,40.222933489860175,0.9113094631734024,0.0,0.08,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_repair,naive,phi,radioml,4,300,0.9913785826992142,0.9828326994417224,0.0,0.05333333333333334,1,0.0,0.35533333333333333,26.436666666666667,43.81480587817549,0.9380452493658809,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_repair,naive,phi,radioml,5,300,0.9913751484815786,0.9739999750442907,0.0,0.07,1,0.0,0.364,26.22,42.97830657562457,0.9213751484815785,0.0,0.07,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_repair,naive,phi,radioml,6,300,0.9881037584983559,0.9760995643579743,0.0,0.05,1,0.0,0.3313333333333333,26.336666666666666,39.176749180916616,0.9381037584983558,0.0,0.05,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_repair,naive,phi,radioml,7,300,0.991855894290604,0.9860873959933631,0.0,0.07666666666666666,1,0.0,0.35333333333333333,26.54,40.84516121912245,0.9151892276239373,0.0,0.07666666666666666,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_repair,naive,phi,radioml,8,300,0.9913994329883754,0.9739998467528639,0.0,0.08,1,0.0,0.3506666666666667,26.413333333333334,40.84265473396387,0.9113994329883754,0.0,0.08,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_repair,naive,phi,radioml,9,300,0.9914299924921931,0.9813884458287413,0.0,0.06,1,0.0,0.34933333333333333,26.37,46.80636337569092,0.9314299924921932,0.0,0.06,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_repair,naive,phi,radioml,10,300,0.9913774634717455,0.9739999138207099,0.0,0.06,1,0.0,0.3486666666666667,26.56,41.32939903684903,0.9313774634717453,0.0,0.06,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_repair,naive,phi,radioml,11,300,0.9902556292311613,0.9800175783162567,0.0,0.08333333333333333,1,0.0,0.34933333333333333,26.27,41.856959715189426,0.9069222958978279,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_repair,naive,phi,radioml,12,300,0.9919150322415256,0.9873331192776016,0.0,0.1,1,0.0,0.348,26.593333333333334,42.01634319749612,0.8919150322415255,0.0,0.1,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_repair,naive,phi,radioml,13,300,0.98564179826578,0.9856355973543316,0.0,0.06,1,0.0,0.338,26.3,44.40614788639988,0.9256417982657801,0.0,0.06,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_repair,naive,phi,radioml,14,300,0.9903096463777765,0.983552693888572,0.0,0.03666666666666667,1,0.0,0.35133333333333333,26.336666666666666,42.699164678777294,0.9536429797111098,0.0,0.03666666666666667,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_repair,naive,phi,radioml,15,300,0.9910060254663231,0.9739899834956328,0.0,0.03333333333333333,1,0.0,0.34933333333333333,26.25,39.14890636233422,0.9576726921329896,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_repair,naive,phi,radioml,16,300,0.9894868533275243,0.9739472231975844,0.0,0.03,1,0.0,0.3453333333333333,26.196666666666665,40.56096648598634,0.9594868533275243,0.0,0.03,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_repair,naive,phi,radioml,17,300,0.9907498194524829,0.9820357915365934,0.0,0.043333333333333335,1,0.0,0.3473333333333333,26.38,40.36871313134177,0.9474164861191495,0.0,0.043333333333333335,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_repair,naive,phi,radioml,18,300,0.9884714372120456,0.9805866943864,0.0,0.06,2,0.0,0.33666666666666667,26.433333333333334,37.78833581011911,0.9284714372120455,0.0,0.06,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_repair,naive,phi,radioml,19,300,0.9917361395861943,0.982771908353275,0.0,0.056666666666666664,1,0.0,0.3486666666666667,26.323333333333334,37.586296992211665,0.9350694729195277,0.0,0.056666666666666664,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_repair,naive,phi,radioml,20,300,0.9915354596854932,0.9759492629239875,0.0,0.06666666666666667,1,0.0,0.3606666666666667,26.206666666666667,43.774875041522776,0.9248687930188265,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_repair,naive,phi,radioml,21,300,0.9909615016292037,0.9783132551274027,0.0,0.05,1,0.0,0.336,26.323333333333334,38.011178527270665,0.9409615016292037,0.0,0.05,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_repair,naive,phi,radioml,22,300,0.9920639987068038,0.9859166947920663,0.0,0.08,1,0.0,0.352,26.29,40.3013579741607,0.9120639987068038,0.0,0.08,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_repair,naive,phi,radioml,23,300,0.9887223320957863,0.9845880445721726,0.0,0.05333333333333334,1,0.0,0.328,26.336666666666666,47.14606459827318,0.935388998762453,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_repair,naive,phi,radioml,24,300,0.9881284785351446,0.9845814941549973,0.0,0.11666666666666667,1,0.0,0.346,26.236666666666668,37.41816296124434,0.8714618118684779,0.0,0.11666666666666667,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_repair,naive,phi,radioml,25,300,0.9918618250822594,0.986535854115542,0.0,0.04,1,0.0,0.346,26.44,40.721654416169336,0.9518618250822594,0.0,0.04,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_repair,naive,phi,radioml,26,300,0.9870017962211238,0.9739999652524689,0.0,0.05333333333333334,1,0.0,0.3486666666666667,26.383333333333333,43.68044776961958,0.9336684628877905,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_repair,naive,phi,radioml,27,300,0.9883159902254601,0.9744025285914022,0.0,0.04,1,0.0,0.3426666666666667,26.333333333333332,42.49802023295755,0.9483159902254602,0.0,0.04,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_repair,naive,phi,radioml,28,300,0.9914126916582675,0.9746618235809715,0.0,0.06333333333333334,1,0.0,0.34,26.29,40.40401353844726,0.9280793583249342,0.0,0.06333333333333334,0.0,0.0,0.0,0.0,perception_aware
narrowband,shield_repair,naive,phi,radioml,29,300,0.9883160997247099,0.9802348224476377,0.0,0.09333333333333334,1,0.0,0.36466666666666664,26.546666666666667,42.76656004369439,0.8949827663913764,0.0,0.09333333333333334,0.0,0.0,0.0,0.0,perception_aware
wideband,greedy_twin,naive,phi,radioml,0,300,0.8863281661198003,0.5178167543846661,0.2733333333333333,0.68,2,0.0,0.0,28.773333333333333,37.74271885454186,0.20632816611980023,0.1,0.38666666666666666,0.08,0.0,0.0,0.5466666666666666,perception_aware
wideband,greedy_twin,naive,phi,radioml,1,300,0.8744208998454095,0.0847573270213553,0.26666666666666666,0.6333333333333333,2,0.0,0.0,28.6,51.530411115107874,0.2410875665120762,0.09333333333333334,0.34,0.06333333333333334,0.0,0.0,0.4766666666666667,perception_aware
wideband,greedy_twin,naive,phi,radioml,2,300,0.8858271016638408,0.18396684420931964,0.2866666666666667,0.6866666666666666,1,0.0,0.0,28.893333333333334,41.11531629604025,0.19916043499717412,0.07666666666666666,0.3333333333333333,0.08333333333333333,0.0,0.0,0.5466666666666666,perception_aware
wideband,greedy_twin,naive,phi,radioml,3,300,0.8900823210843483,0.3933794430100351,0.30666666666666664,0.6566666666666666,2,0.0,0.0,28.756666666666668,47.119442538609306,0.23341565441768172,0.08333333333333333,0.32666666666666666,0.1,0.0,0.0,0.5133333333333333,perception_aware
wideband,greedy_twin,naive,phi,radioml,4,300,0.8776811469092888,0.2193018543467242,0.32666666666666666,0.67,1,0.0,0.0,28.89,46.529526715431494,0.20768114690928877,0.09333333333333334,0.32666666666666666,0.12333333333333334,0.0,0.0,0.5566666666666666,perception_aware
wideband,greedy_twin,naive,phi,radioml,5,300,0.8782465891316928,0.22389861364619107,0.37666666666666665,0.7366666666666667,4,0.0,0.0,28.863333333333333,36.04607328680409,0.1415799224650264,0.11666666666666667,0.3466666666666667,0.13333333333333333,0.0,0.0,0.5766666666666667,perception_aware
wideband,greedy_twin,naive,phi,radioml,6,300,0.880876747093158,0.4172158245140288,0.32,0.6466666666666666,5,0.0,0.0,28.79,41.21721488831869,0.2342100804264913,0.11333333333333333,0.2866666666666667,0.09333333333333334,0.0,0.0,0.5166666666666667,perception_aware
wideband,greedy_twin,naive,phi,radioml,7,300,0.8949376363984101,0.5449403375766337,0.31,0.69,5,0.0,0.0,28.876666666666665,42.00819518348427,0.20493763639841006,0.10333333333333333,0.31333333333333335,0.06,0.0,0.0,0.5966666666666667,perception_aware
wideband,greedy_twin,naive,phi,radioml,8,300,0.892074383282663,0.37893882069358364,0.3333333333333333,0.7466666666666667,1,0.0,0.0,29.313333333333333,42.27310704891745,0.14540771661599622,0.1,0.38333333333333336,0.09,0.0,0.0,0.64,perception_aware
wideband,greedy_twin,naive,phi,radioml,9,300,0.8739090204911679,0.06723818057935761,0.36,0.7233333333333334,1,0.0,0.0,29.153333333333332,46.21626066048975,0.1505756871578347,0.09333333333333334,0.33666666666666667,0.09,0.0,0.0,0.5966666666666667,perception_aware
wideband,greedy_twin,naive,phi,radioml,10,300,0.8918581339060077,0.5488612546235545,0.30333333333333334,0.6233333333333333,1,0.0,0.0,28.88,42.871156350411866,0.2685248005726743,0.08333333333333333,0.30666666666666664,0.09666666666666666,0.0,0.0,0.49,perception_aware
wideband,greedy_twin,naive,phi,radioml,11,300,0.8824232866008256,0.27206330499950543,0.31666666666666665,0.6633333333333333,1,0.0,0.0,28.653333333333332,41.714058418641386,0.21908995326749217,0.12333333333333334,0.35,0.09333333333333334,0.0,0.0,0.5333333333333333,perception_aware
wideband,greedy_twin,naive,phi,radioml,12,300,0.8959647229991109,0.4275051107566392,0.32,0.66,1,0.0,0.0,29.1,48.80720359934107,0.23596472299911084,0.12,0.3433333333333333,0.06,0.0,0.0,0.54,perception_aware
wideband,greedy_twin,naive,phi,radioml,13,300,0.8803308536891254,0.4134864203245212,0.27666666666666667,0.67,2,0.0,0.0,28.966666666666665,46.82138608220414,0.21033085368912557,0.07333333333333333,0.30666666666666664,0.06333333333333334,0.0,0.0,0.56,perception_aware
wideband,greedy_twin,naive,phi,radioml,14,300,0.855583396064978,0.0031955278941411974,0.3466666666666667,0.6466666666666666,10,0.0,0.0,29.03,43.672888879652916,0.20891672939831127,0.09666666666666666,0.2833333333333333,0.09333333333333334,0.0,0.0,0.5266666666666666,perception_aware
wideband,greedy_twin,naive,phi,radioml,15,300,0.8712459987112876,0.013359418041017724,0.2833333333333333,0.5933333333333334,1,0.0,0.0,28.803333333333335,44.2736481573571,0.2779126653779542,0.09666666666666666,0.2733333333333333,0.06666666666666667,0.0,0.0,0.52,perception_aware
wideband,greedy_twin,naive,phi,radioml,16,300,0.8858535652677479,0.14565739988946794,0.2833333333333333,0.5766666666666667,4,0.0,0.0,28.55666666666667,41.44815556037947,0.3091868986010813,0.09666666666666666,0.24333333333333335,0.08333333333333333,0.0,0.0,0.46,perception_aware
wideband,greedy_twin,naive,phi,radioml,17,300,0.889946326208367,0.4377991817546397,0.32,0.6633333333333333,2,0.0,0.0,28.933333333333334,42.93134066199363,0.22661299287503364,0.10666666666666667,0.31333333333333335,0.08666666666666667,0.0,0.0,0.56,perception_aware
wideband,greedy_twin,naive,phi,radioml,18,300,0.8977483772404549,0.46253244710693764,0.33,0.71,4,0.0,0.0,29.036666666666665,40.247917827626296,0.18774837724045473,0.11,0.32666666666666666,0.10666666666666667,0.0,0.0,0.57,perception_aware
wideband,greedy_twin,naive,phi,radioml,19,300,0.8638618050560422,0.0007331514841641512,0.28,0.59,1,0.0,0.0,28.753333333333334,48.32224729529706,0.2738618050560422,0.06333333333333334,0.27,0.08,0.0,0.0,0.4766666666666667,perception_aware
wideband,greedy_twin,naive,phi,radioml,20,300,0.8673417847670718,0.1565621426782587,0.32666666666666666,0.6533333333333333,2,0.0,0.0,28.846666666666668,47.33131069985986,0.21400845143373867,0.09,0.32666666666666666,0.07,0.0,0.0,0.5333333333333333,perception_aware
wideband,greedy_twin,naive,phi,radioml,21,300,0.8775406879888397,0.3041483920994526,0.31666666666666665,0.6766666666666666,1,0.0,0.0,28.76,45.8544469083138,0.2008740213221731,0.09,0.31666666666666665,0.09666666666666666,0.0,0.0,0.55,perception_aware
wideband,greedy_twin,naive,phi,radioml,22,300,0.8801005094049037,0.322163709311848,0.38,0.7266666666666667,1,0.0,0.0,29.10333333333333,42.7132416081221,0.15343384273823707,0.1,0.37333333333333335,0.12666666666666668,0.0,0.0,0.5833333333333334,perception_aware
wideband,greedy_twin,naive,phi,radioml,23,300,0.875041033218486,0.3791323399453794,0.2633333333333333,0.62,2,0.0,0.0,28.696666666666665,45.031911726298816,0.2550410332184859,0.08,0.29333333333333333,0.06,0.0,0.0,0.5,perception_aware
wideband,greedy_twin,naive,phi,radioml,24,300,0.8773912734808611,0.3170576303497051,0.2866666666666667,0.68,1,0.0,0.0,28.83,41.64761979813496,0.1973912734808611,0.09,0.42333333333333334,0.11333333333333333,0.0,0.0,0.49,perception_aware
wideband,greedy_twin,naive,phi,radioml,25,300,0.8902607661440679,0.3678979243752188,0.31333333333333335,0.6366666666666667,2,0.0,0.0,28.816666666666666,43.397542119223225,0.2535940994774011,0.1,0.31333333333333335,0.07,0.0,0.0,0.5,perception_aware
wideband,greedy_twin,naive,phi,radioml,26,300,0.871291457488911,0.08799090574086116,0.3333333333333333,0.62,1,0.0,0.0,29.026666666666667,50.071745926307024,0.25129145748891113,0.08,0.33,0.08,0.0,0.0,0.5,perception_aware
wideband,greedy_twin,naive,phi,radioml,27,300,0.8649927240548599,0.02930153060101979,0.30666666666666664,0.6466666666666666,1,0.0,0.0,28.666666666666668,38.45858762847655,0.2183260573881933,0.13333333333333333,0.27666666666666667,0.05333333333333334,0.0,0.0,0.48333333333333334,perception_aware
wideband,greedy_twin,naive,phi,radioml,28,300,0.8718476701118447,0.36109499869219336,0.33,0.63,1,0.0,0.0,28.73,44.724542815506716,0.24184767011184466,0.13,0.31333333333333335,0.07666666666666666,0.0,0.0,0.4666666666666667,perception_aware
